time,mass_concentration_of_chlorophyll_a_in_sea_water_profiler_depth_enabled,z,sea_water_pressure_profiler_depth_enabled,z,moles_of_oxygen_per_unit_mass_in_sea_water_profiler_depth_enabled,z,,,,,,,
UTC,microg.L-1,m,decibars,m,micromol.kg-1,m,,,,,,,
2021-03-01T09:33:00Z,-0.022588889,-106,102.0590727,-101,169.1672532,-101,,,,,,,
2021-03-01T09:33:00Z,-0.012228571,-105,100.8352117,-100,170.9538633,-100,,,,,,,
2021-03-01T09:34:00Z,-0.020532432,-112,100.0331827,-99,171.6532117,-99,,,,,,,
2021-03-01T09:34:00Z,-0.01177,-111,102.1196575,-101,167.8138913,-101,,,,,,,
2021-03-01T09:34:00Z,-0.0107,-110,102.1066033,-101,163.7761447,-101,,,,,,,
2021-03-01T09:35:00Z,-0.020592453,-112,102.0900798,-101,159.9874222,-101,,,,,,,
2021-03-01T09:36:00Z,-0.017160377,-112,102.0782503,-101,158.4577108,-101,,,,,,,
2021-03-01T09:37:00Z,-0.019784906,-112,104.7239961,-104,155.6445337,-104,,,,,,,
2021-03-01T09:38:00Z,-0.020607407,-112,103.9073515,-103,156.0864808,-103,,,,,,,
2021-03-01T09:39:00Z,-0.028533333,-115,102.828698,-102,156.0880019,-102,,,,,,,
2021-03-01T09:39:00Z,-0.016644444,-114,102.0783806,-101,156.8750642,-101,,,,,,,
2021-03-01T09:39:00Z,-0.01819,-113,110.6133031,-110,149.6206981,-110,,,,,,,
2021-03-01T09:39:00Z,-0.018342857,-112,109.8640959,-109,150.4647103,-109,,,,,,,
2021-03-01T09:40:00Z,-0.02675,-121,108.9005655,-108,151.9088875,-108,,,,,,,
2021-03-01T09:40:00Z,-0.01284,-120,107.8873434,-107,152.9154865,-107,,,,,,,
2021-03-01T09:40:00Z,-0.020211111,-119,106.846599,-106,153.8997025,-106,,,,,,,
2021-03-01T09:40:00Z,-0.024966667,-118,105.9064303,-105,154.7089991,-105,,,,,,,
2021-03-01T09:40:00Z,-0.0214,-117,105.2121739,-104,155.2706938,-104,,,,,,,
2021-03-01T09:40:00Z,-0.02247,-116,113.2049606,-112,147.4526335,-112,,,,,,,
2021-03-01T09:40:00Z,-0.024966667,-115,111.959646,-111,148.4854981,-111,,,,,,,
2021-03-01T09:41:00Z,-0.017833333,-126,111.1107987,-110,149.1543963,-110,,,,,,,
2021-03-01T09:41:00Z,-0.018725,-125,113.2693835,-112,146.9451227,-112,,,,,,,
2021-03-01T09:41:00Z,-0.02354,-124,113.2567752,-112,146.7957109,-112,,,,,,,
2021-03-01T09:41:00Z,-0.01712,-123,113.2385443,-112,146.764422,-112,,,,,,,
2021-03-01T09:41:00Z,-0.024966667,-122,113.226277,-112,146.7645863,-112,,,,,,,
2021-03-01T09:41:00Z,-0.016814286,-121,115.7940309,-115,146.0352287,-115,,,,,,,
2021-03-01T09:42:00Z,-0.029042857,-132,114.9722663,-114,146.3714074,-114,,,,,,,
2021-03-01T09:42:00Z,-0.02461,-131,113.9208468,-113,146.5090939,-113,,,,,,,
2021-03-01T09:42:00Z,-0.029042857,-130,113.2292204,-112,146.5574115,-112,,,,,,,
2021-03-01T09:42:00Z,-0.02675,-129,121.6470953,-121,138.2306687,-121,,,,,,,
2021-03-01T09:42:00Z,-0.023777778,-128,120.9665398,-120,139.1115392,-120,,,,,,,
2021-03-01T09:42:00Z,-0.027344444,-127,119.9686403,-119,141.1120949,-119,,,,,,,
2021-03-01T09:42:00Z,-0.0428,-126,119.0307458,-118,142.6131293,-118,,,,,,,
2021-03-01T09:43:00Z,-0.023669697,-135,118.0221598,-117,143.4317173,-117,,,,,,,
2021-03-01T09:43:00Z,-0.0214,-134,116.9690488,-116,144.3556969,-116,,,,,,,
2021-03-01T09:43:00Z,-0.0227375,-133,116.2851123,-115,145.4434277,-115,,,,,,,
2021-03-01T09:43:00Z,-0.024966667,-132,126.9718779,-126,129.2144464,-126,,,,,,,
2021-03-01T09:44:00Z,-0.025033962,-135,125.9715839,-125,130.4257469,-125,,,,,,,
2021-03-01T09:45:00Z,-0.022611321,-135,125.0831282,-124,131.3980832,-124,,,,,,,
2021-03-01T09:46:00Z,-0.023418868,-135,124.0019878,-123,131.9793091,-123,,,,,,,
2021-03-01T09:47:00Z,-0.024024528,-135,123.0153678,-122,134.1808172,-122,,,,,,,
2021-03-01T09:48:00Z,-0.024075,-138,122.1647567,-121,136.6927351,-121,,,,,,,
2021-03-01T09:48:00Z,-0.0321,-137,133.092765,-132,127.6666136,-132,,,,,,,
2021-03-01T09:48:00Z,-0.01819,-136,132.0669771,-131,127.8889887,-131,,,,,,,
2021-03-01T09:48:00Z,-0.0227375,-135,131.1197514,-130,128.2046165,-130,,,,,,,
2021-03-01T09:49:00Z,-0.02675,-144,130.1471488,-129,128.3335606,-129,,,,,,,
2021-03-01T09:49:00Z,-0.02568,-143,129.0438497,-128,128.5526586,-128,,,,,,,
2021-03-01T09:49:00Z,-0.029425,-142,128.1470203,-127,128.397854,-127,,,,,,,
2021-03-01T09:49:00Z,-0.026155556,-141,127.4703357,-126,128.6370811,-126,,,,,,,
2021-03-01T09:49:00Z,-0.02996,-140,135.8987138,-135,126.0057385,-135,,,,,,,
2021-03-01T09:49:00Z,-0.024075,-139,135.1421565,-134,126.5557355,-134,,,,,,,
2021-03-01T09:49:00Z,-0.023183333,-138,134.1418322,-133,126.9322279,-133,,,,,,,
2021-03-01T09:50:00Z,0,-150,133.5507848,-132,127.3582336,-132,,,,,,,
2021-03-01T09:50:00Z,-0.0307625,-149,135.8903834,-135,125.4016047,-135,,,,,,,
2021-03-01T09:50:00Z,-0.02675,-148,135.8846118,-135,125.1116465,-135,,,,,,,
2021-03-01T09:50:00Z,-0.0334375,-147,135.86742,-135,125.8770535,-135,,,,,,,
2021-03-01T09:50:00Z,-0.02247,-146,135.8546489,-135,126.3913552,-135,,,,,,,
2021-03-01T09:50:00Z,-0.023777778,-145,138.8550534,-138,126.0791795,-138,,,,,,,
2021-03-01T09:50:00Z,-0.0214,-144,138.1551382,-137,126.2382825,-137,,,,,,,
2021-03-01T09:51:00Z,-0.0307625,-155,137.1780024,-136,126.3532301,-136,,,,,,,
2021-03-01T09:51:00Z,-0.034477778,-154,135.9344639,-135,126.5066836,-135,,,,,,,
2021-03-01T09:51:00Z,-0.01926,-153,144.7874279,-144,125.1126182,-144,,,,,,,
2021-03-01T09:51:00Z,-0.0280875,-152,144.195393,-143,125.2348562,-143,,,,,,,
2021-03-01T09:51:00Z,-0.02675,-151,143.1737849,-142,125.374914,-142,,,,,,,
2021-03-01T09:51:00Z,-0.024075,-150,142.2352616,-141,125.1756778,-141,,,,,,,
2021-03-01T09:52:00Z,-0.026120588,-158,141.1132891,-140,125.2859417,-140,,,,,,,
2021-03-01T09:52:00Z,-0.027344444,-157,140.1571362,-139,125.7690914,-139,,,,,,,
2021-03-01T09:52:00Z,-0.022588889,-156,139.3571464,-138,125.9769972,-138,,,,,,,
2021-03-01T09:52:00Z,-0.0321,-155,150.787724,-150,122.1805669,-150,,,,,,,
2021-03-01T09:53:00Z,-0.026551852,-158,150.2829088,-149,121.8755218,-149,,,,,,,
2021-03-01T09:54:00Z,-0.028869811,-158,149.1993246,-148,122.0209739,-148,,,,,,,
2021-03-01T09:55:00Z,-0.025841509,-158,148.2255653,-147,122.6853674,-147,,,,,,,
2021-03-01T09:56:00Z,-0.02705283,-158,147.2690138,-146,123.7580089,-146,,,,,,,
2021-03-01T09:57:00Z,-0.024966667,-161,146.1914398,-145,124.438518,-145,,,,,,,
2021-03-01T09:57:00Z,-0.028533333,-160,145.3453736,-144,124.9263386,-144,,,,,,,
2021-03-01T09:57:00Z,-0.027344444,-159,156.2963423,-155,126.7257967,-155,,,,,,,
2021-03-01T09:57:00Z,-0.02608125,-158,155.326909,-154,126.6299381,-154,,,,,,,
2021-03-01T09:58:00Z,-0.0428,-167,154.2655218,-153,126.2520608,-153,,,,,,,
2021-03-01T09:58:00Z,-0.030911111,-166,153.3251471,-152,125.1233905,-152,,,,,,,
2021-03-01T09:58:00Z,-0.0321,-165,152.2872413,-151,123.8330046,-151,,,,,,,
2021-03-01T09:58:00Z,-0.02675,-164,151.2557001,-150,122.5967041,-150,,,,,,,
2021-03-01T09:58:00Z,-0.0254125,-163,159.017197,-158,124.0822457,-158,,,,,,,
2021-03-01T09:58:00Z,-0.02461,-162,158.347139,-157,125.5884785,-157,,,,,,,
2021-03-01T09:58:00Z,-0.0321,-161,157.3265325,-156,126.3004885,-156,,,,,,,
2021-03-01T09:59:00Z,-0.024966667,-173,156.8210465,-155,126.7054039,-155,,,,,,,
2021-03-01T09:59:00Z,-0.024075,-172,159.0195292,-158,122.7769725,-158,,,,,,,
2021-03-01T09:59:00Z,-0.026155556,-171,159.0010119,-158,123.7362914,-158,,,,,,,
2021-03-01T09:59:00Z,-0.022588889,-170,158.9940338,-158,124.0165752,-158,,,,,,,
2021-03-01T09:59:00Z,-0.029722222,-169,158.9830233,-158,123.9300535,-158,,,,,,,
2021-03-01T09:59:00Z,-0.029722222,-168,161.992288,-161,122.5517395,-161,,,,,,,
2021-03-01T09:59:00Z,-0.024457143,-167,161.3614046,-160,123.2777904,-160,,,,,,,
2021-03-01T10:00:00Z,-0.028533333,-179,160.3477159,-159,123.5516441,-159,,,,,,,
2021-03-01T10:00:00Z,-0.0173875,-178,159.0809459,-158,123.664175,-158,,,,,,,
2021-03-01T10:00:00Z,-0.02354,-177,168.0057583,-167,120.2811951,-167,,,,,,,
2021-03-01T10:00:00Z,-0.029425,-176,167.4190736,-166,120.2001394,-166,,,,,,,
2021-03-01T10:00:00Z,-0.019022222,-175,166.44359,-165,120.3024714,-165,,,,,,,
2021-03-01T10:00:00Z,-0.024075,-174,165.4075825,-164,120.7244044,-164,,,,,,,
2021-03-01T10:00:00Z,-0.025985714,-173,164.3839679,-163,121.6740465,-163,,,,,,,
2021-03-01T10:01:00Z,-0.0214,-181,163.3670808,-162,122.0103812,-162,,,,,,,
2021-03-01T10:01:00Z,-0.030911111,-180,162.4889578,-161,122.2723505,-161,,,,,,,
2021-03-01T10:01:00Z,-0.0321,-179,174.0985084,-173,122.1582246,-173,,,,,,,
2021-03-01T10:03:00Z,-0.01939375,-191,173.433597,-172,122.0112911,-172,,,,,,,
2021-03-01T10:04:00Z,-0.020409259,-191,172.5075847,-171,121.6158427,-171,,,,,,,
2021-03-01T10:05:00Z,-0.02200566,-191,171.4454256,-170,121.328946,-170,,,,,,,
2021-03-01T10:06:00Z,-0.02200566,-191,170.4762402,-169,120.9960262,-169,,,,,,,
2021-03-01T10:07:00Z,-0.027658491,-191,169.423651,-168,120.6709659,-168,,,,,,,
2021-03-01T10:08:00Z,-0.023975926,-191,168.5382393,-167,120.3273245,-167,,,,,,,
2021-03-01T10:09:00Z,-0.022813208,-191,180.1905888,-179,121.5819618,-179,,,,,,,
2021-03-01T10:10:00Z,-0.024024528,-191,179.5930613,-178,121.9451185,-178,,,,,,,
2021-03-01T10:11:00Z,-0.026649057,-191,178.5458012,-177,122.1977279,-177,,,,,,,
2021-03-01T10:12:00Z,-0.024832076,-191,177.544583,-176,122.2630849,-176,,,,,,,
2021-03-01T10:13:00Z,-0.027542593,-191,176.522474,-175,122.38432,-175,,,,,,,
2021-03-01T10:14:00Z,-0.025033962,-191,175.4896087,-174,122.4889274,-174,,,,,,,
2021-03-01T10:15:00Z,-0.023620755,-191,174.6259871,-173,122.346107,-173,,,,,,,
2021-03-01T10:16:00Z,-0.023822642,-191,186.2591795,-185,121.5980366,-185,,,,,,,
2021-03-01T10:17:00Z,-0.024630189,-191,185.6126837,-184,121.5543297,-184,,,,,,,
2021-03-01T10:18:00Z,-0.027146296,-191,184.5654609,-183,121.3741115,-183,,,,,,,
2021-03-01T10:19:00Z,-0.025235849,-191,183.5615668,-182,121.2457596,-182,,,,,,,
2021-03-01T10:20:00Z,-0.025033962,-191,182.574757,-181,121.2156025,-181,,,,,,,
2021-03-01T10:21:00Z,-0.028264151,-191,181.5780099,-180,121.2259898,-180,,,,,,,
2021-03-01T10:22:00Z,-0.027860377,-191,180.6572557,-179,121.4242223,-179,,,,,,,
2021-03-01T10:23:00Z,-0.024768519,-191,192.4080019,-191,119.1191872,-191,,,,,,,
2021-03-01T10:24:00Z,-0.022813208,-191,191.6195575,-190,120.433626,-190,,,,,,,
2021-03-01T10:25:00Z,-0.029071698,-191,190.6033675,-189,121.2893009,-189,,,,,,,
2021-03-01T10:26:00Z,-0.02705283,-191,189.6425023,-188,121.4339884,-188,,,,,,,
2021-03-01T10:27:00Z,-0.026043396,-191,188.5940883,-187,121.540334,-187,,,,,,,
2021-03-01T10:28:00Z,-0.027740741,-191,187.6086507,-186,121.5443796,-186,,,,,,,
2021-03-01T10:29:00Z,-0.028062264,-191,186.7466844,-185,121.6281595,-185,,,,,,,
2021-03-01T10:30:00Z,-0.027456604,-191,192.595611,-191,117.5653022,-191,,,,,,,
2021-03-01T10:31:00Z,-0.028533333,-191,192.5873418,-191,117.4362781,-191,,,,,,,
2021-03-01T10:33:00Z,-0.016495833,-191,192.5751928,-191,117.1871997,-191,,,,,,,
2021-03-01T10:34:00Z,-0.023216981,-191,192.5669218,-191,117.0491933,-191,,,,,,,
2021-03-01T10:35:00Z,-0.020996226,-191,192.5604433,-191,117.1810174,-191,,,,,,,
2021-03-01T10:36:00Z,-0.0214,-191,192.5471465,-191,117.1873963,-191,,,,,,,
2021-03-01T10:37:00Z,-0.021003704,-191,192.5346432,-191,117.2885709,-191,,,,,,,
2021-03-01T10:38:00Z,-0.024428302,-191,192.5281336,-191,117.2607361,-191,,,,,,,
2021-03-01T10:39:00Z,-0.023822642,-191,192.5143506,-191,117.184121,-191,,,,,,,
2021-03-01T10:40:00Z,-0.024226415,-191,192.5044803,-191,116.8245382,-191,,,,,,,
2021-03-01T10:41:00Z,-0.02705283,-191,192.4942257,-191,116.6212904,-191,,,,,,,
2021-03-01T10:42:00Z,-0.023975926,-191,192.4832674,-191,116.6734321,-191,,,,,,,
2021-03-01T10:43:00Z,-0.0214,-191,192.4665213,-191,117.1066292,-191,,,,,,,
2021-03-01T10:44:00Z,-0.026850943,-191,192.4610813,-191,117.4570116,-191,,,,,,,
2021-03-01T10:45:00Z,-0.022563044,-191,192.4472693,-191,117.5070746,-191,,,,,,,
2021-03-01T10:45:00Z,-0.029042857,-190,192.4385331,-191,117.4977659,-191,,,,,,,
2021-03-01T10:46:00Z,-0.027254717,-191,192.4224692,-191,117.4037258,-191,,,,,,,
2021-03-01T10:47:00Z,-0.024372222,-191,192.4189891,-191,117.4130629,-191,,,,,,,
2021-03-01T10:48:00Z,-0.02705283,-191,192.4021667,-191,119.1687336,-191,,,,,,,
2021-03-01T10:49:00Z,-0.025985714,-191,192.3972755,-191,120.2015814,-191,,,,,,,
2021-03-01T10:49:00Z,-0.025252,-190,192.3855362,-191,120.5279243,-191,,,,,,,
2021-03-01T10:50:00Z,-0.023740625,-191,192.3773904,-191,120.6845545,-191,,,,,,,
2021-03-01T10:50:00Z,-0.026495238,-190,192.3606489,-191,120.7713535,-191,,,,,,,
2021-03-01T10:51:00Z,-0.02457037,-191,192.3525624,-191,120.8348013,-191,,,,,,,
2021-03-01T10:51:00Z,-0.025926923,-190,192.3418573,-191,120.8775149,-191,,,,,,,
2021-03-01T10:52:00Z,-0.029181818,-191,192.3257275,-191,121.0630369,-191,,,,,,,
2021-03-01T10:52:00Z,-0.024409375,-190,192.3170034,-191,121.1059274,-191,,,,,,,
2021-03-01T10:53:00Z,-0.024457143,-191,192.3084316,-191,121.1091838,-191,,,,,,,
2021-03-01T10:53:00Z,-0.026338462,-190,192.2944881,-191,121.1027279,-191,,,,,,,
2021-03-01T10:54:00Z,-0.028209091,-191,192.2849632,-191,120.9311508,-191,,,,,,,
2021-03-01T10:54:00Z,-0.018983871,-190,192.2728338,-191,120.7426227,-191,,,,,,,
2021-03-01T10:55:00Z,-0.031276923,-191,192.2703355,-191,120.6520856,-191,,,,,,,
2021-03-01T10:55:00Z,-0.025145,-190,192.2606448,-191,120.6734501,-191,,,,,,,
2021-03-01T10:56:00Z,-0.023216981,-190,192.2514973,-191,120.8560415,-191,,,,,,,
2021-03-01T10:57:00Z,-0.0307625,-191,192.2491685,-191,120.8303112,-191,,,,,,,
2021-03-01T10:57:00Z,-0.025121739,-190,192.2359187,-191,120.834903,-191,,,,,,,
2021-03-01T10:58:00Z,-0.027658491,-190,192.2314441,-191,120.8591092,-191,,,,,,,
2021-03-01T10:59:00Z,-0.0214,-191,192.2224597,-191,120.8467522,-191,,,,,,,
2021-03-01T10:59:00Z,-0.024547059,-190,192.2165602,-191,120.8006459,-191,,,,,,,
2021-03-01T11:00:00Z,-0.023418868,-190,192.2116396,-191,120.6160341,-191,,,,,,,
2021-03-01T11:01:00Z,-0.0200625,-190,192.2003005,-191,120.5112385,-191,,,,,,,
2021-03-01T11:03:00Z,-0.019170833,-190,192.1972922,-191,120.5138375,-191,,,,,,,
2021-03-01T11:04:00Z,-0.021796296,-190,192.1980157,-191,120.5867824,-191,,,,,,,
2021-03-01T11:05:00Z,-0.02079434,-190,192.1340271,-190,120.639057,-190,,,,,,,
2021-03-01T11:06:00Z,-0.0214,-190,192.1855902,-191,120.6993795,-191,,,,,,,
2021-03-01T11:07:00Z,-0.024024528,-190,192.173677,-191,120.7512597,-191,,,,,,,
2021-03-01T11:08:00Z,-0.0214,-190,192.1658896,-191,120.6898159,-191,,,,,,,
2021-03-01T11:09:00Z,-0.022985185,-190,192.1893274,-191,120.664334,-191,,,,,,,
2021-03-01T11:10:00Z,-0.024226415,-190,192.1061273,-190,120.664789,-190,,,,,,,
2021-03-01T11:11:00Z,-0.026043396,-190,192.1749804,-191,120.6003545,-191,,,,,,,
2021-03-01T11:12:00Z,-0.025841509,-190,192.1165704,-190,120.5831128,-190,,,,,,,
2021-03-01T11:13:00Z,-0.0280875,-190,192.1517207,-191,120.5721774,-191,,,,,,,
2021-03-01T11:13:00Z,-0.028323529,-189,192.1302302,-190,120.5725664,-190,,,,,,,
2021-03-01T11:13:00Z,-0.030316667,-188,192.1548677,-191,120.6112885,-191,,,,,,,
2021-03-01T11:13:00Z,-0.014266667,-187,192.12037,-190,120.6409186,-190,,,,,,,
2021-03-01T11:14:00Z,-0.024253333,-187,192.1493701,-191,120.8221067,-191,,,,,,,
2021-03-01T11:14:00Z,-0.028952941,-186,192.1228693,-190,120.8327116,-190,,,,,,,
2021-03-01T11:14:00Z,-0.027938889,-185,192.1637334,-191,120.8396862,-191,,,,,,,
2021-03-01T11:14:00Z,-0.035666667,-184,192.1034499,-190,120.8343898,-190,,,,,,,
2021-03-01T11:15:00Z,-0.024253333,-184,192.1520252,-191,120.8173984,-191,,,,,,,
2021-03-01T11:15:00Z,-0.019511765,-183,192.1021192,-190,120.8124261,-190,,,,,,,
2021-03-01T11:15:00Z,-0.018882353,-182,192.1158336,-190,120.8055472,-190,,,,,,,
2021-03-01T11:15:00Z,-0.02675,-181,192.1440879,-191,120.8974167,-191,,,,,,,
2021-03-01T11:16:00Z,-0.029630769,-181,192.1004167,-190,120.8786499,-190,,,,,,,
2021-03-01T11:16:00Z,-0.029127778,-180,192.100447,-190,120.8612454,-190,,,,,,,
2021-03-01T11:16:00Z,-0.025561111,-179,192.1421096,-191,120.7721211,-191,,,,,,,
2021-03-01T11:16:00Z,-0.013375,-178,192.0854187,-190,120.7202387,-190,,,,,,,
2021-03-01T11:17:00Z,-0.02675,-178,192.0869521,-190,120.8392372,-190,,,,,,,
2021-03-01T11:17:00Z,-0.027694118,-177,192.0719824,-190,120.8855925,-190,,,,,,,
2021-03-01T11:17:00Z,-0.025805882,-176,192.070849,-190,120.9015418,-190,,,,,,,
2021-03-01T11:17:00Z,-0.02782,-175,192.0564849,-190,120.8949533,-190,,,,,,,
2021-03-01T11:18:00Z,-0.024966667,-175,192.050757,-190,120.8007881,-190,,,,,,,
2021-03-01T11:18:00Z,-0.026155556,-174,192.0438815,-190,120.8047372,-190,,,,,,,
2021-03-01T11:18:00Z,-0.027694118,-173,192.0337817,-190,120.8057636,-190,,,,,,,
2021-03-01T11:18:00Z,-0.035157143,-172,192.0249279,-190,120.8345672,-190,,,,,,,
2021-03-01T11:19:00Z,-0.023345455,-172,192.0229906,-190,120.819742,-190,,,,,,,
2021-03-01T11:19:00Z,-0.028952941,-171,192.0126892,-190,120.7365309,-190,,,,,,,
2021-03-01T11:19:00Z,-0.031505556,-170,192.0011155,-190,120.7256383,-190,,,,,,,
2021-03-01T11:19:00Z,-0.035157143,-169,192.0010287,-190,120.6521549,-190,,,,,,,
2021-03-01T11:20:00Z,-0.02568,-169,191.9895528,-190,120.6700183,-190,,,,,,,
2021-03-01T11:20:00Z,-0.025176471,-168,191.6030079,-190,120.7069781,-190,,,,,,,
2021-03-01T11:20:00Z,-0.024547059,-167,190.6549348,-189,120.813151,-189,,,,,,,
2021-03-01T11:20:00Z,-0.028533333,-166,189.6197575,-188,120.7957439,-188,,,,,,,
2021-03-01T11:21:00Z,-0.027236364,-166,189.0513392,-187,120.8632212,-187,,,,,,,
2021-03-01T11:21:00Z,-0.026155556,-165,188.5602098,-187,120.9123133,-187,,,,,,,
2021-03-01T11:21:00Z,-0.026435294,-164,187.6187546,-186,121.1214925,-186,,,,,,,
2021-03-01T11:21:00Z,-0.033628571,-163,186.6038497,-185,121.4912662,-185,,,,,,,
2021-03-01T11:22:00Z,-0.028209091,-163,186.0280909,-184,121.488204,-184,,,,,,,
2021-03-01T11:22:00Z,-0.027594737,-162,185.4637249,-184,121.1288321,-184,,,,,,,
2021-03-01T11:22:00Z,-0.033358824,-161,184.5274131,-183,120.6225899,-183,,,,,,,
2021-03-01T11:22:00Z,-0.035666667,-160,183.5227394,-182,121.3408551,-182,,,,,,,
2021-03-01T11:23:00Z,-0.032991667,-160,182.9184101,-181,121.8719177,-181,,,,,,,
2021-03-01T11:23:00Z,-0.02421579,-159,182.448333,-181,122.0243069,-181,,,,,,,
2021-03-01T11:23:00Z,-0.027344444,-158,181.5492024,-180,121.9891347,-180,,,,,,,
2021-03-01T11:23:00Z,-0.0214,-157,180.5238954,-179,121.900603,-179,,,,,,,
2021-03-01T11:24:00Z,-0.028278571,-157,179.918358,-178,122.0380519,-178,,,,,,,
2021-03-01T11:24:00Z,-0.023777778,-156,179.3628324,-178,121.8244865,-178,,,,,,,
2021-03-01T11:24:00Z,-0.029284211,-155,178.4760611,-177,120.9686682,-177,,,,,,,
2021-03-01T11:24:00Z,-0.028533333,-154,177.4863776,-176,121.0876165,-176,,,,,,,
2021-03-01T11:25:00Z,-0.022164286,-154,176.8066089,-175,121.8485731,-175,,,,,,,
2021-03-01T11:25:00Z,-0.030211765,-153,176.3478374,-175,122.3502366,-175,,,,,,,
2021-03-01T11:25:00Z,-0.028533333,-152,175.5002667,-174,122.6473405,-174,,,,,,,
2021-03-01T11:25:00Z,-0.0321,-151,174.4756696,-173,122.8252147,-173,,,,,,,
2021-03-01T11:26:00Z,-0.02206875,-151,173.7928047,-172,122.631713,-172,,,,,,,
2021-03-01T11:26:00Z,-0.026155556,-150,173.2728601,-172,122.0598448,-172,,,,,,,
2021-03-01T11:26:00Z,-0.030316667,-149,172.4548326,-171,121.4364148,-171,,,,,,,
2021-03-01T11:26:00Z,-0.0428,-148,171.4644649,-170,121.029798,-170,,,,,,,
2021-03-01T11:27:00Z,-0.029425,-148,170.7170999,-169,120.6390879,-169,,,,,,,
2021-03-01T11:27:00Z,-0.031505556,-147,170.277315,-169,120.0166307,-169,,,,,,,
2021-03-01T11:27:00Z,-0.025905263,-146,169.4787255,-168,118.9935399,-168,,,,,,,
2021-03-01T11:28:00Z,-0.029284211,-145,168.4723273,-167,119.3617575,-167,,,,,,,
2021-03-01T11:28:00Z,-0.020770588,-144,167.7445243,-166,121.0019592,-166,,,,,,,
2021-03-01T11:28:00Z,-0.025805882,-143,167.1568511,-166,120.5459896,-166,,,,,,,
2021-03-01T11:29:00Z,-0.030911111,-142,166.3813663,-165,119.5073624,-165,,,,,,,
2021-03-01T11:29:00Z,-0.023089474,-141,165.3926667,-164,122.6462736,-164,,,,,,,
2021-03-01T11:29:00Z,-0.022029412,-140,164.694272,-163,123.5751781,-163,,,,,,,
2021-03-01T11:30:00Z,-0.0428,-140,164.2183214,-163,123.9750139,-163,,,,,,,
2021-03-01T11:30:00Z,-0.021994444,-139,163.3864362,-162,124.2299446,-162,,,,,,,
2021-03-01T11:30:00Z,-0.02675,-138,162.3857468,-161,124.0684019,-161,,,,,,,
2021-03-01T11:30:00Z,-0.02675,-137,161.6811594,-160,124.4221726,-160,,,,,,,
2021-03-01T11:31:00Z,-0.02675,-137,161.2213784,-160,124.2801839,-160,,,,,,,
2021-03-01T11:31:00Z,-0.017284615,-136,160.3490405,-159,124.3296321,-159,,,,,,,
2021-03-01T11:33:00Z,-0.019511765,-130,159.3232885,-158,123.2382915,-158,,,,,,,
2021-03-01T11:33:00Z,-0.014476471,-129,158.6959532,-157,121.3061779,-157,,,,,,,
2021-03-01T11:33:00Z,-0.014521429,-128,158.193945,-157,121.4962306,-157,,,,,,,
2021-03-01T11:34:00Z,-0.013375,-128,157.3271806,-156,124.6446143,-156,,,,,,,
2021-03-01T11:34:00Z,-0.023288235,-127,156.3046251,-155,126.2760278,-155,,,,,,,
2021-03-01T11:34:00Z,-0.019022222,-126,155.6955403,-154,126.9258285,-154,,,,,,,
2021-03-01T11:34:00Z,-0.022164286,-125,155.2057697,-154,127.6635454,-154,,,,,,,
2021-03-01T11:35:00Z,-0.022928571,-125,154.3150411,-153,128.1898793,-153,,,,,,,
2021-03-01T11:35:00Z,-0.016364706,-124,153.319816,-152,128.6950465,-152,,,,,,,
2021-03-01T11:35:00Z,-0.019511765,-123,152.7142942,-151,128.8403326,-151,,,,,,,
2021-03-01T11:35:00Z,-0.015158333,-122,152.1888553,-151,128.6691397,-151,,,,,,,
2021-03-01T11:36:00Z,-0.020211111,-122,151.2583988,-150,128.1007396,-150,,,,,,,
2021-03-01T11:36:00Z,-0.017833333,-121,150.2588135,-149,127.0836564,-149,,,,,,,
2021-03-01T11:36:00Z,-0.0214,-120,149.7188829,-148,126.4034029,-148,,,,,,,
2021-03-01T11:36:00Z,-0.020211111,-119,149.2196133,-148,126.9148263,-148,,,,,,,
2021-03-01T11:37:00Z,-0.020635714,-119,148.2810654,-147,126.7573573,-147,,,,,,,
2021-03-01T11:37:00Z,-0.025176471,-118,147.2330094,-146,124.4983846,-146,,,,,,,
2021-03-01T11:37:00Z,-0.020805556,-117,146.1827887,-145,123.3555056,-145,,,,,,,
2021-03-01T11:37:00Z,-0.01605,-116,145.1748568,-144,122.5986975,-144,,,,,,,
2021-03-01T11:38:00Z,-0.011464286,-116,144.2388955,-143,121.7247242,-143,,,,,,,
2021-03-01T11:38:00Z,-0.024966667,-115,143.6714616,-142,121.4000219,-142,,,,,,,
2021-03-01T11:38:00Z,-0.019710526,-114,143.2100571,-142,121.0912845,-142,,,,,,,
2021-03-01T11:38:00Z,-0.014266667,-113,142.2115168,-141,120.8955952,-141,,,,,,,
2021-03-01T11:39:00Z,-0.023183333,-113,141.2143714,-140,120.8874303,-140,,,,,,,
2021-03-01T11:39:00Z,-0.019022222,-112,140.7097984,-140,121.090842,-140,,,,,,,
2021-03-01T11:39:00Z,-0.024547059,-111,140.148663,-139,122.9377775,-139,,,,,,,
2021-03-01T11:40:00Z,-0.02675,-111,139.15407,-138,125.2384094,-138,,,,,,,
2021-03-01T11:40:00Z,-0.018427778,-110,138.2149481,-137,125.4173839,-137,,,,,,,
2021-03-01T11:40:00Z,-0.0214,-109,137.7396289,-137,125.3742569,-137,,,,,,,
